country_code,iata,latitude,longitude
KR,JDG,33.3996,126.712
KW,XIJ,28.9348,47.7919
KW,KWI,29.2266,47.9689
KY,CYB,19.687,-79.8828
KY,GCM,19.2928,-81.3577
KY,LYB,19.6602,-80.0888
KZ,USJ,46.1903,80.8314
KZ,ALA,43.3521,77.0405
KZ,BXJ,43.3526,76.8837
KZ,TDK,45.1262,78.447
KZ,ATX,51.8517,68.3633
KZ,HRC,48.3974,70.1915
KZ,KOV,53.3291,69.5946
KZ,AKX,50.2458,57.2067
KZ,NQZ,51.0222,71.4669
KZ,GUW,47.1219,51.8214
KZ,URA,51.1508,51.5431
KZ,BXY,45.622,63.2108
KZ,SCO,43.8601,51.092
KZ,CIT,42.3642,69.4789
KZ,HSA,43.3152,68.5471
KZ,EKB,51.591,75.215
KZ,PWQ,52.195,77.0739
KZ,BXH,46.8933,75.005
KZ,DZN,47.7083,67.7333
KZ,KGF,49.6708,73.3344
KZ,AYK,50.3186,66.9528
KZ,KSN,53.2069,63.5503
KZ,KZO,44.7069,65.5925
KZ,PLX,50.3513,80.2344
KZ,SZI,47.4875,84.8877
KZ,UKK,50.0366,82.4942
KZ,UZR,47.0911,81.6652
KZ,PPK,54.7747,69.1839
KZ,DMB,42.8536,71.3036
LA,AOU,14.7931,107.045
LA,HOE,20.2573,100.437
LA,KOG,17.9881,102.563
LA,PKZ,15.1321,105.781
LA,NEU,20.4184,104.067
LA,THK,17.4,104.8
LA,LXG,20.9606,101.402
LA,LPQ,19.8973,102.161
LA,ODY,20.6827,101.994
LA,PCQ,21.6475,101.9
LA,VNA,15.7094,106.411
LA,ZVK,16.5566,104.76
LA,VTE,17.9883,102.563
LA,ZBY,19.2436,101.709
LA,XKH,19.4402,103.169
LB,BEY,33.8209,35.4884
LB,KYE,34.5893,36.0113
LC,SFG,18.0999,-63.0472
LC,SLU,14.0202,-60.9929
LC,UVF,13.7332,-60.9526
LK,ADP,7.33776,81.6259
LK,AYY,6.86,81.8239
LK,BTC,7.70576,81.6788
LK,DBU,7.8604,80.6304
LK,GIU,7.95667,80.7285
LK,KDW,7.2415,80.7834
LK,KDZ,7.3251,80.6422
LK,NUA,6.95717,80.7795
LK,NUF,6.86,80.584
LK,PQD,7.92311,81.5677
LK,THW,8.56,81.22
LK,TRR,8.53851,81.1819
LK,AFK,7.284,81.644
LK,ACJ,8.30149,80.4279
LK,HIM,8.04981,80.9814
LK,DBK,8.273,79.756
LK,IRU,9.29975,80.4486
LK,JAF,9.79233,80.0701
LK,BJT,6.431,79.996
LK,DIW,5.99019,80.7331
LK,HBT,6.12404,81.103
LK,HRI,6.28447,81.1241
LK,KCT,5.99368,80.3203
LK,TTW,6.2876,81.2906
LK,WRZ,6.25449,81.2352
LK,BYV,6.92944,79.8542
LK,CMB,7.18076,79.8841
LK,DGM,7.1079,79.8721
LK,DWO,6.90659,79.909
LK,KEZ,6.95,79.93
LK,KTY,6.55212,79.9775
LK,RML,6.82199,79.8862
LR,UCN,5.90417,-10.0583
LR,THC,6.04565,-8.13872
LR,GRC,4.571,-8.2076
LR,SAZ,4.66667,-8.43333
LR,FOY,8.3513,-10.2269
LR,VOI,8.4,-9.767
LR,ROB,6.23379,-10.3623
LR,CPA,4.37902,-7.69695
LR,BYL,7.36917,-9.99372
LR,MLW,6.28906,-10.7587
LR,RVC,5.47133,-9.58537
LR,NIA,7.5,-8.6
LR,TPT,6.4948,-8.873
LR,SNI,5.03431,-9.0668
LS,LRB,-28.8556,28.0528
LS,PEL,-29.1206,28.5053
LS,SHZ,-29.2676,28.5523
LS,MFC,-29.8011,27.2436
LS,MSU,-29.4623,27.5525
LS,SOK,-29.8386,28.06
LS,NKU,-30.0217,28.1969
LS,MKH,-29.2818,29.0728
LS,TKO,-29.233,28.883
LS,LEF,-29.8908,28.6556
LS,SKQ,-30.0389,28.3703
LS,UNE,-30.1117,28.6719
LS,UTG,-30.4075,27.6933
LS,LES,-29.7829,28.3167
LS,MSG,-29.8408,28.7764
LS,SHK,-29.7309,28.7689
LS,THB,-29.5228,28.6158
LT,VNO,54.6341,25.2858
LT,KUN,54.9639,24.0848
LT,PLQ,55.9732,21.0939
LT,PNV,55.7294,24.4608
LT,SQQ,55.8939,23.395
LU,LUX,49.6233,6.20444
LV,DGP,55.9447,26.665
LV,RIX,56.9236,23.9711
LV,LPX,56.5175,21.0969
LV,VNT,57.3578,21.5442
LY,TOB,31.861,23.907
LY,LAQ,32.7887,21.9643
LY,ZIS,31.7749,12.2501
LY,HUQ,29.1101,15.9656
LY,AKF,24.1787,23.314
LY,LMQ,30.3781,19.5764
LY,NFR,29.2132,21.5924
LY,BEN,32.0968,20.2695
LY,DNF,32.542,22.745
LY,GHT,25.1456,10.1426
LY,MRA,32.325,15.061
LY,LTD,30.1517,9.71531
LY,BCQ,27.653,14.272
LY,SEB,26.987,14.4725
LY,SRX,31.0635,16.595
LY,MJI,32.8941,13.276
LY,TIP,32.6635,13.159
LY,WAX,32.9523,12.0155
LY,QUB,26.5675,12.8231
MA,BEM,32.4019,-6.31591
MA,CAS,33.5533,-7.66139
MA,CMN,33.3675,-7.58997
MA,GMD,33.6554,-7.22145
MA,ERH,31.9475,-4.39833
MA,OZG,30.3203,-5.86667
MA,OZZ,30.9391,-6.90943
MA,FEZ,33.9273,-4.97796
MA,MEK,33.8791,-5.51512
MA,GLN,29.0267,-10.0503
MA,SII,29.3667,-10.1878
MA,TTA,28.4482,-11.1613
MA,NDR,34.9888,-3.02821
MA,OUD,34.7872,-1.92399
MA,UAR,32.5143,-1.98306
MA,EUN,27.1517,-13.2192
MA,SMW,26.7318,-11.6847
MA,VIL,23.7183,-15.932
MA,RAK,31.6069,-8.0363
MA,SFI,32.2731,-9.23694
MA,NNA,34.2989,-6.59588
MA,RBA,34.0515,-6.75152
MA,AGA,30.325,-9.41307
MA,ESU,31.3975,-9.68167
MA,AHU,35.1771,-3.83952
MA,TNG,35.7269,-5.91689
MA,TTU,35.5943,-5.32002
MD,BZY,47.8431,27.7772
MD,RMO,46.9277,28.931
ME,IVG,42.839,19.862
ME,ZBK,43.1167,19.2333
ME,TGD,42.3594,19.2519
ME,TIV,42.4047,18.7233
MG,AHY,-20.0158,45.535
MG,ATJ,-19.8392,47.0637
MG,OHB,-18.9175,48.2182
MG,TNR,-18.7969,47.4788
MG,VND,-23.3508,47.5817
MG,WAD,-17.631,47.7233
MG,WTS,-18.7597,46.0541
MG,WOR,-12.4333,49.1
MG,IHO,-22.4047,46.1649
MG,MNJ,-21.2018,48.3583
MG,RVA,-22.8053,47.8206
MG,WFI,-21.4416,47.1117
MG,WVK,-22.1197,48.0217
MG,AMY,-17.6867,45.6239
MG,BPY,-16.7445,44.4825
MG,BSV,-15.6725,47.0617
MG,BZM,-17.6925,45.0888
MG,DWB,-16.1017,45.3588
MG,HVA,-14.6297,47.7638
MG,MJN,-15.6668,46.3512
MG,MXT,-18.05,44.033
MG,TTS,-16.7511,47.619
MG,TVA,-17.8501,44.9205
MG,TZO,-18.3451,45.0156
MG,WAI,-14.8988,47.9939
MG,WAQ,-18.7013,44.6149
MG,WBD,-15.2,48.483
MG,WBE,-14.5443,48.6914
MG,WMA,-15.833,48.8333
MG,WMP,-16.0723,47.6442
MG,WMV,-16.45,46.5667
MG,WPB,-15.5843,47.6236
MG,WTA,-17.4761,43.9728
MG,ILK,-19.583,48.803
MG,SMS,-17.0939,49.8158
MG,TMM,-18.1095,49.3925
MG,VAT,-19.3833,48.95
MG,VVB,-19.833,48.8
MG,WAM,-17.7954,48.4426
MG,WMN,-15.4367,49.6883
MG,WMR,-16.1639,49.7738
MG,AMP,-24.6997,44.7342
MG,BKU,-23.733,44.389
MG,BMD,-19.6867,44.5419
MG,DVD,-22.0661,43.2596
MG,FTU,-25.0381,46.9561
MG,JVA,-18.805,45.2735
MG,MJA,-21.4261,44.3165
MG,MOQ,-20.2847,44.3176
MG,MXM,-21.7539,43.3755
MG,OVA,-24.2357,45.3045
MG,TDV,-21.7,43.733
MG,TLE,-23.3834,43.7285
MG,WAK,-22.2964,44.5315
MG,WBO,-21.607,45.136
MG,WMD,-21.0463,44.9404
MG,WML,-20.3554,45.5434
MG,ZVA,-19.5628,45.4508
MH,AIC,7.27942,168.826
MH,JEJ,7.56535,168.962
MH,WJA,7.45083,168.55
MH,AIM,10.2168,169.983
MH,IMI,7.00555,171.657
MH,TIC,7.13333,171.917
MH,AUL,8.14528,171.173
MH,BII,11.5225,165.565
MH,KIO,5.64452,169.12
MH,EBO,4.5982,168.752
MH,ENT,11.3407,162.328
MH,JAT,7.74977,168.978
MH,UIT,5.90924,169.637
MH,EAL,9.31931,166.848
MH,EBN,9.33056,166.82
MH,KWA,8.72012,167.732
MH,LOF,7.7575,168.236
MH,WTE,9.45833,170.239
MH,LML,8.92111,166.265
MH,LIK,9.82316,169.308
MH,MAJ,7.06476,171.272
MH,TBV,8.3027,171.161
MH,KBT,8.90056,170.844
MH,MAV,8.70444,171.23
MH,MJB,10.2833,170.869
MH,EJT,6.0404,171.985
MH,MIJ,6.08333,171.733
MH,NDK,5.63167,168.125
MH,MJE,7.76291,168.266
MH,RNP,11.1572,166.887
MH,UJE,8.92806,165.762
MH,UTK,11.222,169.852
MH,WTO,10.1733,166.003
MK,OHD,41.18,20.7423
MK,SKP,41.9616,21.6214
ML,BKO,12.5335,-7.94994
ML,GAQ,16.2484,-0.005456
ML,EYL,15.133,-10.567
ML,KNZ,12.833,-11.25
ML,KYS,14.4812,-11.4044
ML,NIX,15.2381,-9.57611
ML,NRM,15.217,-7.267
ML,MZI,14.5128,-4.07956
ML,SZU,13.4,-6.15
ML,KSS,11.333,-5.7
ML,KTX,12.383,-5.467
ML,GUD,16.3614,-3.59972
ML,TOM,16.7305,-3.00758
MM,BSX,16.8152,94.7799
MM,HEB,17.6333,95.4667
MM,VBA,19.7692,94.0261
MM,PRU,18.8245,95.266
MM,BMO,24.269,97.2462
MM,MYT,25.3836,97.3519
MM,PBU,27.3299,97.4263
MM,LIW,19.6915,97.2148
MM,PAA,16.8937,97.6746
MM,PPU,18.0667,97.4498
MM,GAW,22.1747,94.1344
MM,KYT,21.4,94.1333
MM,MWQ,20.1656,94.9414
MM,PAU,21.4492,94.4869
MM,PKK,21.4043,95.1113
MM,TIO,21.7,94.1
MM,MDL,21.7022,95.9779
MM,NYT,19.6235,96.201
MM,NYU,21.1788,94.9302
MM,VBC,21.9405,96.0896
MM,MNU,16.4447,97.6607
MM,XYE,15.3,97.867
MM,AKY,20.1327,92.8726
MM,GWA,17.6,94.5833
MM,KYP,19.4264,93.5348
MM,MGU,18.8458,93.6889
MM,SNW,18.4607,94.3001
MM,HOX,24.8996,94.914
MM,KHM,25.9883,95.6744
MM,KMV,23.1888,94.0511
MM,NYW,22.2216,95.0935
MM,HEH,20.747,96.792
MM,KET,21.3016,99.636
MM,LSH,22.9779,97.7522
MM,MGK,20.2967,98.8989
MM,MOE,23.0925,96.6453
MM,MOG,20.5168,99.2568
MM,NMS,20.8905,97.7359
MM,NMT,23.083,97.383
MM,THL,20.4838,99.9354
MM,KAW,10.0493,98.538
MM,MGZ,12.4398,98.6215
MM,TVY,14.1039,98.2036
MM,VBP,11.1494,98.7359
MM,RGN,16.9073,96.1332
MN,TSZ,47.4654,101.478
MN,ULG,48.9933,89.9225
MN,BYN,46.1633,100.704
MN,UGA,48.855,103.476
MN,COQ,48.1357,114.646
MN,XRQ,48.5756,116.939
MN,MXW,45.7381,106.269
MN,TNZ,48.7389,98.2941
MN,LTI,46.3764,96.2211
MN,ULZ,47.7093,96.5258
MN,UNR,47.3049,110.609
MN,HBU,46.1006,91.5842
MN,HVD,47.9541,91.6282
MN,HTM,50.436,100.14
MN,MXV,49.6633,100.099
MN,DLZ,43.5917,104.43
MN,ERT,48.9831,104.151
MN,AVK,46.2503,102.802
MN,HJT,46.9258,102.773
MN,KHR,47.2467,102.826
MN,UGT,43.7493,104.115
MN,UUN,46.6603,113.285
MN,UBN,47.6516,106.822
MN,ULN,47.8431,106.767
MN,ULO,50.0666,91.9383
MO,MFM,22.1496,113.592
MO,XZM,22.197,113.559
MP,ROP,14.1743,145.243
MP,SPN,15.119,145.729
MP,TIQ,14.9992,145.619
MQ,FDF,14.591,-61.0032
MR,ATR,20.5068,-13.0432
MR,KFA,16.59,-11.4062
MR,BGH,16.6333,-14.2
MR,NDB,20.9331,-17.03
MR,KED,16.1595,-13.5076
MR,SEY,15.1797,-12.2073
MR,AJJ,19.733,-14.3832
MR,AEO,16.7113,-9.63788
MR,LEG,17.1667,-13.95
MR,MBR,16.0333,-12.6
MR,NKC,18.31,-15.9697
MR,THT,17.233,-10.817
MR,MOM,17.75,-12.5
MR,THI,18.45,-9.517
MR,TIY,18.5701,-11.4235
MR,CGT,20.5055,-12.3978
MR,EMN,16.622,-7.3166
MR,FGD,22.667,-12.733
MR,OUZ,22.7564,-12.4836
MR,TMD,16.233,-8.167
MR,OTL,17.533,-14.683
MS,MNI,16.7914,-62.1933
MT,MLA,35.8575,14.4775
MU,MRU,-20.4302,57.6836
MU,RRG,-19.7577,63.361
MV,DRV,5.1561,73.1302
MV,NMF,5.82222,73.4747
MV,VAM,3.47056,72.8358
MV,DDD,2.6673,72.8929
MV,KDM,0.488131,72.9969
MV,FVM,-0.309722,73.435
MV,FND,6.16111,73.2872
MV,HAQ,6.74423,73.1705
MV,MLE,4.19183,73.5291
MV,GKK,0.7324,73.4336
MV,KDO,1.85917,73.5219
MV,IFU,5.7083,73.025
MV,GAN,-0.693342,73.1556
MV,TMF,2.211,73.1533
MW,BLZ,-15.6791,34.974
MW,CEH,-10.55,33.8
MW,KGJ,-9.95357,33.893
MW,KBQ,-13.0146,33.4686
MW,LIX,-12.0758,34.7372
MW,LLW,-13.7894,33.781
MW,CMK,-14.3069,35.1325
MW,MAI,-14.483,35.267
MW,MYZ,-14.0836,34.9197
MW,VUU,-14.8386,35.3014
MW,ZZU,-11.4447,34.0118
MW,DWA,-12.5183,34.1319
MW,LMB,-13.7559,34.5842
MX,AGU,21.7056,-102.318
MX,AJS,26.7272,-113.559
MX,CUA,25.0538,-111.615
MX,GUB,28.0261,-114.024
MX,LAP,24.0727,-110.362
MX,LTO,25.9892,-111.348
MX,MUG,26.9053,-111.971
MX,PCO,23.575,-109.536
MX,PCV,27.0692,-111.962
MX,SGM,27.2966,-112.938
MX,SJD,23.1518,-109.721
MX,SRL,27.0927,-112.099
MX,VIB,25.0552,-111.687
MX,BHL,28.9786,-113.561
MX,ESE,31.7953,-116.603
MX,MXL,32.6306,-115.242
MX,SFH,30.9302,-114.809
MX,SNQ,30.5288,-115.946
MX,TIJ,32.5411,-116.97
MX,CME,18.6537,-91.799
MX,CPE,19.8168,-90.5003
MX,CJT,16.1767,-92.0506
MX,PQM,17.5332,-92.0155
MX,TAP,14.7943,-92.37
MX,TGZ,16.5636,-93.0225
MX,CJS,31.6361,-106.429
MX,CUU,28.7029,-105.965
MX,NCG,30.3974,-107.875
MX,ACN,29.3329,-101.099
MX,LOV,26.9557,-101.47
MX,PDS,28.6274,-100.535
MX,SLW,25.5495,-100.929
MX,TRC,25.5683,-103.411
MX,CLQ,19.277,-103.577
MX,ZLO,19.1448,-104.559
MX,DGO,24.1242,-104.528
MX,BJX,20.9935,-101.481
MX,CYW,20.546,-100.887
MX,ACA,16.7571,-99.754
MX,ZIH,17.6016,-101.461
MX,GDL,20.5218,-103.311
MX,LOM,21.2581,-101.944
MX,PVR,20.6801,-105.254
MX,AZP,19.5748,-99.2888
MX,MEX,19.4363,-99.0721
MX,NLU,19.7553,-99.0164
MX,TLC,19.3371,-99.566
MX,AZG,19.0934,-102.394
MX,LZC,18.0017,-102.221
MX,MLM,19.8499,-101.025
MX,UPN,19.3967,-102.039
MX,ZMM,20.045,-102.276
MX,CVJ,18.8348,-99.2613
MX,TPQ,21.4195,-104.843
MX,MTY,25.7785,-100.107
MX,NTR,25.8656,-100.237
MX,HUX,15.7753,-96.2626
MX,IZT,16.4493,-95.0937
MX,OAX,16.9999,-96.7266
MX,PXM,15.8769,-97.0891
MX,SCX,16.2126,-95.2016
MX,PBC,19.1581,-98.3714
MX,TCN,18.4972,-97.4199
MX,QRO,20.6173,-100.186
MX,CTM,18.5047,-88.3268
MX,CUN,21.0365,-86.8771
MX,CZM,20.5224,-86.9256
MX,ISJ,21.245,-86.74
MX,PCM,20.6225,-87.0822
MX,TQO,20.1661,-87.6592
MX,TUY,20.2273,-87.4382
MX,SLP,22.2543,-100.931
MX,TSL,22.0383,-98.8065
MX,CUL,24.7645,-107.475
MX,LMM,25.6852,-109.081
MX,MZT,23.1614,-106.266
MX,CEN,27.3926,-109.833
MX,CNA,31.0662,-110.098
MX,GYM,27.969,-110.925
MX,HMO,29.0959,-111.048
MX,NOG,31.2261,-110.976
MX,PPE,31.352,-113.305
MX,UAC,32.4453,-114.798
MX,XAL,27.0357,-108.948
MX,VSA,17.997,-92.8174
MX,CVM,23.7033,-98.9565
MX,MAM,25.7699,-97.5253
MX,MMC,22.7432,-99.0174
MX,NLD,27.4439,-99.5705
MX,REX,26.0089,-98.2285
MX,TAM,22.2964,-97.8659
MX,JAL,19.4751,-96.7975
MX,MTT,18.1034,-94.5807
MX,PAZ,20.6027,-97.4608
MX,VER,19.1459,-96.1873
MX,CZA,20.6413,-88.4462
MX,MID,20.937,-89.6577
MX,TZM,21.1557,-88.1729
MX,ZCL,22.8971,-102.687
MY,JHB,1.64131,103.67
MY,MEP,2.383,103.867
MY,ZJT,1.58333,110.483
MY,ZLW,5.95,102.083
MY,AOR,6.18967,100.398
MY,LGK,6.32973,99.7287
MY,KBR,6.16685,102.293
MY,MKZ,2.26336,102.252
MY,KUA,3.77539,103.209
MY,SXT,4.33028,102.395
MY,TOD,2.81818,104.16
MY,IPH,4.56797,101.092
MY,PKG,4.24472,100.553
MY,SWY,4.2222,100.699
MY,TPG,4.867,100.717
MY,BWH,5.46592,100.391
MY,PEN,5.29714,100.277
MY,BKI,5.93721,116.051
MY,GSA,4.4,115.717
MY,KGU,5.35749,116.162
MY,KUD,6.9225,116.836
MY,LAC,7.37157,113.844
MY,LBU,5.30068,115.25
MY,LDU,5.03225,118.324
MY,PAY,5.9993,117.4
MY,RNU,5.95,116.667
MY,SDK,5.9009,118.059
MY,SMM,4.45,118.583
MY,SPE,4.733,116.467
MY,SPT,5.08333,115.55
MY,SXS,5.08778,119.094
MY,TEL,5.62861,117.126
MY,TMG,5.40257,118.658
MY,TWU,4.32016,118.128
MY,BBN,3.73389,115.479
MY,BKM,3.974,115.618
MY,BLG,2.65,113.767
MY,BSE,1.81361,109.763
MY,BTU,3.12385,113.02
MY,KCH,1.4847,110.347
MY,KPI,2.01052,112.931
MY,LBP,3.202,115.402
MY,LGL,3.421,115.154
MY,LKH,3.3,114.783
MY,LMN,4.8083,115.01
MY,LSM,4.217,115.6
MY,LSU,4.55222,115.494
MY,LWY,4.84917,115.408
MY,MKM,2.90639,112.08
MY,MUR,4.17898,114.329
MY,MYY,4.32201,113.987
MY,MZV,4.04833,114.805
MY,ODN,3.967,115.05
MY,SBW,2.2616,111.985
MY,SGG,1.20872,111.453
MY,TGC,2.17784,111.202
MY,KUL,2.74558,101.71
MY,SZB,3.13058,101.549
MY,KTE,4.53722,103.427
MY,RDN,5.76528,103.007
MY,TGG,5.38264,103.103
MZ,IBO,-12.3502,40.6023
MZ,LFB,-15.0331,40.6717
MZ,LMZ,-10.7506,40.4702
MZ,MTU,-13.1219,39.0528
MZ,MUD,-11.6729,39.5631
MZ,MZB,-11.3618,40.3549
MZ,NND,-11.073,39.68
MZ,POL,-12.9918,40.524
MZ,TGS,-24.5206,32.9653
MZ,VJB,-25.0378,33.6274
MZ,BCW,-21.8533,35.4383
MZ,BZB,-21.5411,35.4729
MZ,DGK,-22.1342,35.4436
MZ,IBL,-21.708,35.4528
MZ,INH,-23.8764,35.4085
MZ,MFW,-21.9672,35.4247
MZ,VNX,-22.0184,35.3133
MZ,VPY,-19.1513,33.429
MZ,IHC,-25.9971,32.9294
MZ,MPM,-25.9208,32.5726
MZ,PDD,-26.8286,32.8377
MZ,AME,-15.6103,37.6814
MZ,ANO,-16.1819,39.9452
MZ,APL,-15.1056,39.2818
MZ,MMW,-16.75,39.2167
MZ,MNC,-14.4882,40.7122
MZ,FXO,-14.815,36.53
MZ,VXC,-13.274,35.2663
MZ,BEW,-19.7964,34.9076
MZ,CMZ,-17.8331,35.3341
MZ,IMG,-18.41,35.0045
MZ,NTC,-21.615,35.338
MZ,RRM,-18.2929,35.9345
MZ,TET,-16.1048,33.6402
MZ,BJN,-17.1833,37.95
MZ,INE,-18.59,36.4489
MZ,LBM,-18.4139,36.1068
MZ,MJS,-17.3087,37.5
MZ,PEB,-17.267,38.167
MZ,UEL,-17.8555,36.8691
MZ,VJQ,-15.5062,36.9904
NA,ADI,-22.4622,14.98
NA,MJO,-21.0233,16.4528
NA,SWP,-22.6619,14.5681
NA,WVB,-22.9799,14.6453
NA,SZM,-24.5128,15.7467
NA,AIW,-27.995,17.5966
NA,KAS,-28.0297,18.7385
NA,KMP,-26.5398,18.1114
NA,LUD,-26.6874,15.2429
NA,OMD,-28.5847,16.4467
NA,RHN,-27.8764,16.6478
NA,BQI,-18.1181,21.6244
NA,NDU,-17.9565,19.7194
NA,ERS,-22.6122,17.0804
NA,MQG,-22.0106,17.37
NA,OGV,-22.1833,18.5333
NA,WDH,-22.4799,17.4709
NA,OPW,-18.0614,13.8505
NA,TCY,-19.9713,13.0249
NA,GOG,-22.5044,18.9731
NA,OHI,-17.797,15.6993
NA,OND,-17.8782,15.9526
NA,HAL,-19.0285,16.4585
NA,NNI,-18.8064,16.9272
NA,OKF,-19.1492,15.9119
NA,OKU,-18.8128,17.0594
NA,TSB,-19.2619,17.7325
NA,GFY,-19.6022,18.1227
NA,OTJ,-20.4347,16.6608
NA,LHU,-18.1167,23.3933
NA,MPA,-17.6344,24.1767
NA,OMG,-18.0303,22.1897
NC,BMY,-19.7206,163.661
NC,KNQ,-21.0543,164.837
NC,KOC,-20.5463,164.256
NC,PDC,-21.3164,164.999
NC,PUV,-20.2892,164.099
NC,TOU,-20.79,165.259
NC,GEA,-22.2583,166.473
NC,ILP,-22.5889,167.456
NC,NOU,-22.0146,166.213
NC,TGJ,-21.0961,167.804
NC,LIF,-20.7748,167.24
NC,MEE,-21.4817,168.038
NC,UVE,-20.6406,166.573
NE,AJY,16.966,8.00011
NE,RLT,18.7904,7.36595
NE,MFQ,13.5025,7.12675
NE,NIM,13.4815,2.18361
NE,THZ,14.8757,5.26536
NE,ZND,13.779,8.98376
NF,NLK,-29.0416,167.939
NG,ABV,9.00679,7.26317
NG,JOS,9.63983,8.86905
NG,YOL,9.25755,12.4304
NG,QUO,4.8725,8.093
NG,BCU,10.4828,9.744
NG,MDI,7.70388,8.61394
NG,MIU,11.8553,13.0809
NG,CBQ,4.97602,8.3472
NG,ABB,6.20417,6.66528
NG,QRW,5.59611,5.81778
NG,BNI,6.31698,5.5995
NG,ENU,6.47427,7.56196
NG,GMO,10.2983,10.8964
NG,QOW,5.42706,7.20603
NG,KAD,10.696,7.32011
NG,ZAR,11.1302,7.68581
NG,KAN,12.0476,8.52462
NG,DKA,13.0078,7.66045
NG,ILR,8.44021,4.49392
NG,LOS,6.57737,3.32116
NG,MXJ,9.65217,6.46226
NG,AKR,7.24674,5.30101
NG,IBA,7.36246,3.97833
NG,PHC,5.01549,6.94959
NG,PHG,4.84611,7.02139
NG,SKO,12.9163,5.20719
NI,BZA,14.0315,-84.6243
NI,PUZ,14.0472,-83.3867
NI,RFS,13.8897,-84.4089
NI,SIU,13.7272,-84.7778
NI,WSP,14.7392,-83.9694
NI,BEF,11.991,-83.7741
NI,NVG,11.6667,-84.45
NI,RNI,12.1629,-83.0638
NI,MGA,12.1415,-86.1682
NI,NCR,11.1334,-84.77
NI,ECI,11.4275,-86.0334
NL,GRQ,53.1197,6.57944
NL,LEY,52.4603,5.52722
NL,LWR,53.2286,5.76056
NL,MST,50.9117,5.77014
NL,EIN,51.4501,5.37453
NL,GLZ,51.5674,4.93183
NL,UDE,51.6564,5.70861
NL,WOE,51.4491,4.34203
NL,AMS,52.3086,4.76389
NL,DHR,52.9234,4.78062
NL,,51.5549,4.5526
NL,,52.242,6.0518
NL,ENS,52.2758,6.88917
NL,UTC,52.1273,5.27619
NL,RTM,51.9569,4.43722
NO,OSL,60.1939,11.1004
NO,GLL,60.7911,9.04867
NO,ALF,69.9761,23.3717
NO,BJF,70.6005,29.6914
NO,BVG,70.8714,29.0342
NO,HAA,70.4867,22.1397
NO,HFT,70.6797,23.6686
NO,HVG,71.0097,25.9836
NO,KKN,69.7258,29.8913
NO,LKL,70.0688,24.9735
NO,MEH,71.0297,27.8267
NO,VAW,70.3554,31.0449
NO,VDS,70.0653,29.8447
NO,HMR,60.8181,11.068
NO,BGO,60.2934,5.21814
NO,SRP,59.7919,5.34085
NO,AES,62.5625,6.1197
NO,HOV,62.18,6.0741
NO,KSU,63.1118,7.82452
NO,MOL,62.7447,7.2625
NO,TRD,63.4578,10.924
NO,ANX,69.2925,16.1442
NO,BNN,65.4611,12.2175
NO,BOO,67.2692,14.3653
NO,EVE,68.4913,16.6781
NO,LKN,68.1525,13.6094
NO,MJF,65.784,13.2149
NO,MQN,66.3639,14.3014
NO,NVK,68.4369,17.3867
NO,RET,67.5278,12.1033
NO,SKN,68.5788,15.0334
NO,SSJ,65.9568,12.4689
NO,SVJ,68.2433,14.6692
NO,VRY,67.6548,12.7261
NO,VDB,61.0156,9.28806
NO,RYG,59.3788,10.7854
NO,HAU,59.3453,5.20836
NO,SVG,58.8767,5.63778
NO,FDE,61.3911,5.75694
NO,FRO,61.5836,5.02472
NO,SDN,61.83,6.10583
NO,SOG,61.1561,7.13778
NO,OLA,63.6989,9.604
NO,OSY,64.4722,11.5786
NO,RRS,62.5784,11.3423
NO,RVK,64.8383,11.1461
NO,NTB,59.5657,9.21222
NO,SKE,59.185,9.56694
NO,BDU,69.0558,18.5404
NO,SOJ,69.7868,20.9594
NO,TOS,69.6833,18.9189
NO,KRS,58.2042,8.08537
NO,TRF,59.1867,10.2586
NP,KTM,27.6966,85.3591
NP,LTG,28.2,85.583
NP,BJU,29.502,81.669
NP,KEP,28.1036,81.667
NP,SKH,28.586,81.636
NP,BGL,28.2128,83.6663
NP,JMO,28.7804,83.723
NP,NGX,28.6414,84.0892
NP,PKR,28.2009,83.9821
NP,JKR,26.7088,85.9224
NP,RHP,27.394,86.0614
NP,DOP,28.9857,82.8191
NP,IMK,29.9711,81.8189
NP,JUM,29.2742,82.1933
NP,BHP,27.1474,87.0508
NP,BIR,26.4815,87.264
NP,RJB,26.5101,86.7339
NP,TMI,27.315,87.1933
NP,BWA,27.5057,83.4163
NP,SIH,29.2631,80.936
NP,XMG,28.9632,80.1479
NP,BDP,26.5708,88.0796
NP,TPJ,27.3509,87.6953
NP,BHR,27.6781,84.4294
NP,GKH,28.0385,84.4664
NP,MEY,27.5774,84.2288
NP,SIF,27.1595,84.9801
NP,DNP,28.1111,82.2942
NP,RPA,28.2673,82.7565
NP,RUK,28.627,82.195
NP,JIR,27.6263,86.2306
NP,LDN,27.2531,86.67
NP,LUA,27.6869,86.7297
NP,PPL,27.5178,86.5845
NP,RUM,27.3035,86.5504
NP,SYH,27.8112,86.7123
NP,BIT,29.4653,80.5492
NP,BJH,29.539,81.1854
NP,DAP,29.6692,80.5484
NP,DHI,28.7533,80.5819
NP,FEB,29.2366,81.2153
NP,TPU,28.5219,81.123
NR,INU,-0.547458,166.919
NU,IUE,-19.079,-169.926
NZ,AKL,-37.0081,174.792
NZ,AMZ,-37.0297,174.973
